date,pair,visa_fx_per_inr,visa_inr_per_unit,visa_bill_amt,visa_benchmark,visa_markup,mc_fx_per_inr,mc_inr_per_unit,mc_bill_amt
2026-06-14,EUR/INR,0.0091152486,109.706278,911.52486,0.0090892978,0.002855,0.0091553,109.22635,915.5300000
2026-06-15,USD/INR,0.0105326803,94.942595,1053.26803,0.0105135908,0.001816,0.0105655,94.647674,1056.5500000
2026-06-15,EUR/INR,0.0091152486,109.706278,911.52486,0.0090892978,0.002855,0.0091350,109.469075,913.5000000
2026-06-16,USD/INR,0.0105884427,94.442594,1058.84427,0.0105580090,0.002883,0.0105691,94.615436,1056.9100000
2026-06-16,EUR/INR,0.0091547917,109.232414,915.47917,0.0090962428,0.006437,0.0091326,109.497843,913.2600000
2026-06-17,USD/INR,0.0105842401,94.480094,1058.42401,0.0105752348,0.000852,0.0105871,94.454572,1058.7100000
2026-06-17,EUR/INR,0.009145623,109.341922,914.5623,0.0091212996,0.002667,0.0091433,109.369702,914.3300000
2026-06-18,USD/INR,0.0106064116,94.282594,1060.64116,0.0105781911,0.002668,0.0106140,94.215187,1061.4000000
2026-06-18,EUR/INR,0.0092414402,108.208242,924.14402,0.0091262109,0.012626,0.0092675,107.903965,926.7500000
2026-06-19,USD/INR,0.0106204923,94.157593,1062.04923,0.0106007002,0.001867,0.0106154,94.202762,1061.5400000
2026-06-19,EUR/INR,0.0092755298,107.810553,927.55298,0.0092493676,0.002829,0.0092987,107.541914,929.8700000
2026-06-20,USD/INR,0.0106157006,94.200094,1061.57006,0.0106011510,0.001372,0.0106154,94.202762,1061.5400000
2026-06-20,EUR/INR,0.0092989576,107.538935,929.89576,0.0092449211,0.005845,0.0092987,107.541914,929.8700000
2026-06-21,USD/INR,0.0106157006,94.200094,1061.57006,0.0106011510,0.001372,0.0106154,94.202762,1061.5400000
2026-06-21,EUR/INR,0.0092989576,107.538935,929.89576,0.0092449211,0.005845,0.0092987,107.541914,929.8700000
2026-06-22,USD/INR,0.0106157006,94.200094,1061.57006,0.0106011510,0.001372,0.0105703,94.604694,1057.0300000
2026-06-22,EUR/INR,0.0092989576,107.538935,929.89576,0.0092449211,0.005845,0.0092519,108.085907,925.1900000
2026-06-23,USD/INR,0.0106111948,94.240094,1061.11948,0.0105611535,0.004738,0.0105675,94.629761,1056.7500000
2026-06-23,EUR/INR,0.0092933826,107.603446,929.33826,0.0092188840,0.008081,0.0092909,107.632199,929.0900000
2026-06-24,USD/INR,0.0105674627,94.630095,1056.74627,0.0105551849,0.001163,0.0105714,94.59485,1057.1400000
2026-06-24,EUR/INR,0.0092908846,107.632377,929.08846,0.0092654362,0.002747,0.0093354,107.119138,933.5400000
2026-06-25,USD/INR,0.0105713727,94.595094,1057.13727,0.0105625440,0.000836,0.0106101,94.249819,1061.0100000
2026-06-25,EUR/INR,0.0093353604,107.119592,933.53604,0.0093144127,0.002249,0.0093621,106.813642,936.2100000
2026-06-26,USD/INR,0.0106233129,94.132593,1062.33129,0.0105937131,0.002794,0.0106044,94.300479,1060.4400000
2026-06-26,EUR/INR,0.0093737777,106.680575,937.37777,0.0093402513,0.003589,0.0093406,107.059504,934.0600000
2026-06-27,USD/INR,0.0106043758,94.300694,1060.43758,0.0105927223,0.0011,0.0106044,94.300479,1060.4400000
2026-06-27,EUR/INR,0.0093405842,107.059684,934.05842,0.0092910467,0.005332,0.0093406,107.059504,934.0600000
2026-06-28,USD/INR,0.0106043758,94.300694,1060.43758,0.0105927223,0.0011,0.0106044,94.300479,1060.4400000
2026-06-28,EUR/INR,0.0093405842,107.059684,934.05842,0.0092910467,0.005332,0.0093406,107.059504,934.0600000
2026-06-29,USD/INR,0.0106043758,94.300694,1060.43758,0.0105927223,0.0011,0.0105787,94.529574,1057.8700000
2026-06-29,EUR/INR,0.0093405842,107.059684,934.05842,0.0092910467,0.005332,0.0092983,107.546541,929.8300000
2026-06-30,USD/INR,0.0106109133,94.242594,1061.09133,0.0105769766,0.003209,0.0105747,94.56533,1057.4700000
2026-06-30,EUR/INR,0.0093266263,107.219906,932.66263,0.0092731690,0.005765,0.0092916,107.624091,929.1600000
2026-07-01,USD/INR,0.0105803206,94.515094,1058.03206,0.0105640365,0.001541,0.0105025,95.215425,1050.2500000
2026-07-01,EUR/INR,0.0092964678,107.567736,929.64678,0.0092715784,0.002684,0.0092444,108.173597,924.4400000
2026-07-02,USD/INR,0.0105713727,94.595094,1057.13727,0.0104988402,0.006909,0.0104830,95.39254,1048.3000000
2026-07-02,EUR/INR,0.0093049574,107.469594,930.49574,0.0092232629,0.008857,0.0092183,108.479872,921.8300000
2026-07-03,USD/INR,0.0105360095,94.912594,1053.60095,0.0104824656,0.005108,0.0105086,95.160155,1050.8600000
2026-07-03,EUR/INR,0.0092640455,107.944202,926.40455,0.0091959519,0.007405,0.0092027,108.663762,920.2700000
2026-07-04,USD/INR,0.0105086066,95.160094,1050.86066,0.0105025596,0.000576,0.0105086,95.160155,1050.8600000
2026-07-04,EUR/INR,0.0092027288,108.663421,920.27288,0.0091741436,0.003116,0.0092027,108.663762,920.2700000
2026-07-05,USD/INR,0.0105086066,95.160094,1050.86066,0.0105025596,0.000576,0.0105086,95.160155,1050.8600000
2026-07-05,EUR/INR,0.0092027288,108.663421,920.27288,0.0091741436,0.003116,0.0092027,108.663762,920.2700000
